,is_binding_SARS-CoV2_WT,is_neutral_SARS-CoV2_WT,is_nanobody,name
7825,1,0,0,COV2-2257
7826,1,0,0,COV2-2260
7827,1,1,0,COV2-2262
7828,1,0,0,COV2-2263
7829,1,0,0,COV2-2266
7830,1,0,0,COV2-2270
7831,1,0,0,COV2-2273
7832,1,0,0,COV2-2274
7833,1,0,0,COV2-2277
7834,1,0,0,COV2-2281
7835,1,0,0,COV2-2287
7836,1,1,0,COV2-2290
7837,1,0,0,COV2-2293
7838,1,0,0,COV2-2296
7839,1,0,0,COV2-2299
7840,1,0,0,COV2-2300
7841,1,0,0,COV2-2304
7842,1,0,0,COV2-2305
7843,1,0,0,COV2-2307
7844,1,0,0,COV2-2310
7845,1,0,0,COV2-2313
7846,1,0,0,COV2-2318
7847,1,0,0,COV2-2322
7848,1,0,0,COV2-2325
7849,1,0,0,COV2-2329
7850,1,0,0,COV2-2331
7851,1,0,0,COV2-2333
7852,1,0,0,COV2-2335
7853,1,0,0,COV2-2337
7854,1,0,0,COV2-2340
7855,1,0,0,COV2-2341
7856,1,0,0,COV2-2342
7857,1,0,0,COV2-2343
7858,1,0,0,COV2-2346
7859,1,0,0,COV2-2351
7860,1,0,0,COV2-2352
7861,1,1,0,COV2-2354
7862,1,1,0,COV2-2355
7863,1,0,0,COV2-2357
7864,1,0,0,COV2-2358
7865,1,0,0,COV2-2367
7866,1,0,0,COV2-2368
7867,1,0,0,COV2-2369
7868,1,0,0,COV2-2370
7869,1,0,0,COV2-2371
7870,1,0,0,COV2-2373
7871,1,0,0,COV2-2378
7872,1,0,0,COV2-2382
7873,1,0,0,COV2-2383
7874,1,0,0,COV2-2384
7875,1,0,0,COV2-2386
7876,1,0,0,COV2-2387
7877,1,0,0,COV2-2388
7878,1,0,0,COV2-2394
7879,1,0,0,COV2-2397
7880,1,0,0,COV2-2399
7881,1,0,0,COV2-2400
7882,1,0,0,COV2-2401
7883,1,0,0,COV2-2403
7884,1,0,0,COV2-2405
7885,1,0,0,COV2-2406
7886,1,0,0,COV2-2408
7887,1,0,0,COV2-2416
7888,1,0,0,COV2-2417
7889,1,0,0,COV2-2418
7890,1,0,0,COV2-2420
7891,1,0,0,COV2-2422
7892,1,0,0,COV2-2427
7893,1,0,0,COV2-2428
7894,1,0,0,COV2-2429
7895,1,0,0,COV2-2430
7896,1,0,0,COV2-2434
7897,1,0,0,COV2-2438
7898,1,0,0,COV2-2441
7899,1,0,0,COV2-2444
7900,1,0,0,COV2-2445
7901,1,0,0,COV2-2446
7902,1,0,0,COV2-2449
7903,1,0,0,COV2-2450
7904,1,0,0,COV2-2451
7905,1,0,0,COV2-2453
7906,1,0,0,COV2-2454
7907,1,0,0,COV2-2455
7908,1,0,0,COV2-2458
7909,1,0,0,COV2-2459
7910,1,0,0,COV2-2461
7911,1,0,0,COV2-2462
7912,1,0,0,COV2-2464
7913,1,0,0,COV2-2465
7914,1,0,0,COV2-2466
7915,1,0,0,COV2-2473
7916,1,0,0,COV2-2474
7917,1,0,0,COV2-2478
7918,1,0,0,COV2-2481
7919,1,0,0,COV2-2488
7920,1,1,0,COV2-2489
7921,1,0,0,COV2-2490
7922,1,0,0,COV2-2495
7923,1,0,0,COV2-2496
7924,1,0,0,COV2-2509
7925,1,0,0,COV2-2510
7926,1,0,0,COV2-2515
7927,1,0,0,COV2-2516
7928,1,0,0,COV2-2517
7929,1,0,0,COV2-2518
7930,1,0,0,COV2-2520
7931,1,0,0,COV2-2521
7932,1,0,0,COV2-2524
7933,1,0,0,COV2-2525
7934,1,0,0,COV2-2526
7935,1,0,0,COV2-2527
7936,1,0,0,COV2-2529
7937,1,0,0,COV2-2532
7938,1,0,0,COV2-2533
7939,1,0,0,COV2-2536
7940,1,0,0,COV2-2545
7941,1,0,0,COV2-2546
7942,1,0,0,COV2-2549
7943,1,0,0,COV2-2551
7944,1,1,0,COV2-2552
7945,1,0,0,COV2-2553
7946,1,0,0,COV2-2554
7947,1,0,0,COV2-2558
7948,1,1,0,COV2-2562
7949,1,0,0,COV2-2563
7950,1,0,0,COV2-2564
7951,1,0,0,COV2-2565
7952,1,0,0,COV2-2570
7953,1,0,0,COV2-2571
7954,1,0,0,COV2-2574
7955,1,0,0,COV2-2582
7956,1,0,0,COV2-2583
7957,1,0,0,COV2-2584
7958,1,0,0,COV2-2585
7959,1,0,0,COV2-2586
7960,1,0,0,COV2-2587
7961,1,0,0,COV2-2590
7962,1,0,0,COV2-2602
7963,1,0,0,COV2-2610
7964,1,0,0,COV2-2611
7965,1,0,0,COV2-2614
7966,1,0,0,COV2-2616
7967,1,0,0,COV2-2617
7968,1,0,0,COV2-2618
7969,1,0,0,COV2-2619
7970,1,0,0,COV2-2620
7971,1,0,0,COV2-2621
7972,1,0,0,COV2-2622
7973,1,0,0,COV2-2624
7974,1,0,0,COV2-2631
7975,1,0,0,COV2-2632
7976,1,0,0,COV2-2639
7977,1,0,0,COV2-2641
7978,1,0,0,COV2-2643
7979,1,0,0,COV2-2656
7980,1,0,0,COV2-2660
7981,1,0,0,COV2-2669
7982,1,0,0,COV2-2673
7983,1,0,0,COV2-2675
7984,1,1,0,COV2-2676
7985,1,0,0,COV2-2681
7986,1,0,0,COV2-2685
7987,1,0,0,COV2-2694
7988,1,0,0,COV2-2697
7989,1,0,0,COV2-2700
7990,1,0,0,COV2-2703
7991,1,0,0,COV2-2705
7992,1,0,0,COV2-2709
7993,1,0,0,COV2-2710
7994,1,0,0,COV2-2713
7995,1,0,0,COV2-2717
7996,1,0,0,COV2-2718
7997,1,1,0,COV2-2722
7998,1,0,0,COV2-2726
7999,1,1,0,COV2-2730
8000,1,1,0,COV2-2733
8001,1,0,0,COV2-2736
8002,1,0,0,COV2-2740
8003,1,0,0,COV2-2749
8004,1,0,0,COV2-2751
8005,1,1,0,COV2-2752
8006,1,0,0,COV2-2753
8007,1,0,0,COV2-2756
8008,1,0,0,COV2-2758
8009,1,0,0,COV2-2759
8010,1,0,0,COV2-2762
8011,1,0,0,COV2-2765
8012,1,0,0,COV2-2767
8013,1,0,0,COV2-2768
8014,1,0,0,COV2-2769
8015,1,0,0,COV2-2774
8016,1,0,0,COV2-2776
8017,1,0,0,COV2-2783
8018,1,0,0,COV2-2784
8019,1,0,0,COV2-2786
8020,1,0,0,COV2-2789
8021,1,1,0,COV2-2790
8022,1,0,0,COV2-2794
8023,1,0,0,COV2-2796
8024,1,0,0,COV2-2797
8025,1,0,0,COV2-2801
8026,1,0,0,COV2-2808
8027,1,0,0,COV2-2809
8028,1,0,0,COV2-2811
8029,1,1,0,COV2-2812
8030,1,1,0,COV2-2813
8031,1,0,0,COV2-2814
8032,1,0,0,COV2-2816
8033,1,0,0,COV2-2817
8034,1,0,0,COV2-2818
8035,1,0,0,COV2-2820
8036,1,0,0,COV2-2821
8037,1,0,0,COV2-2822
8038,1,0,0,COV2-2826
8039,1,0,0,COV2-2830
8040,1,1,0,COV2-2832
8041,1,0,0,COV2-2834
8042,1,1,0,COV2-2835
8043,1,0,0,COV2-2842
8044,1,0,0,COV2-2844
8045,1,0,0,COV2-2853
8046,1,0,0,COV2-2863
8047,1,0,0,COV2-2872
8048,1,0,0,COV2-2873
8049,1,1,0,COV2-2878
8050,1,0,0,COV2-2883
8051,1,0,0,COV2-2891
8052,1,0,0,COV2-2894
8053,1,0,0,COV2-2901
8054,1,0,0,COV2-2904
8055,1,0,0,COV2-2906
8056,1,0,0,COV2-2909
8057,1,0,0,COV2-2911
8058,1,0,0,COV2-2933
8059,1,0,0,COV2-2934
8060,1,0,0,COV2-2939
8061,1,0,0,COV2-2942
8062,1,0,0,COV2-2944
8063,1,0,0,COV2-2945
8064,1,0,0,COV2-2947
8065,1,1,0,COV2-2952
8066,1,0,0,COV2-2953
8067,1,0,0,COV2-2960
8068,1,1,0,COV2-2961
8069,1,0,0,COV2-2997
8070,1,0,0,COV2-3010
8071,1,0,0,COV2-3012
8072,1,0,0,COV2-3013
8073,1,0,0,COV2-3029
8074,1,0,0,COV2-3057
8075,1,0,0,COV2-3058
8076,1,0,0,COVA1-01
8077,1,0,0,COVA1-02
8078,1,1,0,COVA1-03
8079,1,0,0,COVA1-06
8080,1,0,0,COVA1-07
8081,1,0,0,COVA1-08
8082,1,0,0,COVA1-09
8083,1,0,0,COVA1-10
8084,1,1,0,COVA1-12
8085,1,1,0,COVA1-18
8086,1,0,0,COVA1-19
8087,1,0,0,COVA1-20
8088,1,1,0,COVA1-21
8089,1,0,0,COVA1-22
8090,1,0,0,COVA1-23
8091,1,0,0,COVA1-25
8092,1,0,0,COVA1-26
8093,1,0,0,COVA1-27
8094,1,0,0,COVA2-01
8095,1,1,0,COVA2-02
8096,1,0,0,COVA2-03
8097,1,0,0,COVA2-05
8098,1,1,0,COVA2-07
8099,1,0,0,COVA2-10
8100,1,1,0,COVA2-11
8101,1,0,0,COVA2-12
8102,1,1,0,COVA2-13
8103,1,0,0,COVA2-14
8104,1,1,0,COVA2-15
8105,1,0,0,COVA2-16
8106,1,0,0,COVA2-17
8107,1,1,0,COVA2-18
8108,1,0,0,COVA2-20
8109,1,0,0,COVA2-22
8110,1,0,0,COVA2-23
8111,1,0,0,COVA2-24
8112,1,0,0,COVA2-25
8113,1,0,0,COVA2-26
8114,1,0,0,COVA2-28
8115,1,1,0,COVA2-29
8116,1,0,0,COVA2-30
8117,1,0,0,COVA2-31
8118,1,0,0,COVA2-32
8119,1,0,0,COVA2-33
8120,1,0,0,COVA2-34
8121,1,0,0,COVA2-37
8122,1,0,0,COVA2-38
8123,1,0,0,COVA2-40
8124,1,0,0,COVA2-41
8125,1,0,0,COVA2-43
8126,1,0,0,COVA2-44
8127,1,0,0,COVA2-45
8128,1,0,0,COVA2-46
8129,1,0,0,COVA2-47
8130,1,0,0,COVA3-01
8131,1,0,0,COVA3-03
8132,1,0,0,COVA3-04
8133,1,0,0,COVA3-05
8134,1,0,0,COVA3-06
8135,1,0,0,COVA3-07
8136,1,0,0,COVA3-08
8137,1,0,0,COVA3-09
8138,1,0,0,COVA3-10
8139,1,1,0,COVOX-158
8140,1,1,0,COVOX-159
8141,1,1,0,COVOX-253
8142,1,1,0,COVOX-278
8143,1,1,0,COVOX-58
8264,1,1,0,CR3014-D1
8267,1,0,0,CR3022-B11
8268,1,0,0,CR3022-G11
8270,1,1,0,CS102
8280,1,1,0,CS123
8281,1,1,0,CS124
8283,1,1,0,CS127
8284,1,0,0,CS129
8286,1,0,0,CS134
8288,0,1,0,CS136
8289,0,1,0,CS139
8293,1,1,0,CS153
8294,1,0,0,CS155
8308,1,1,0,CS176
8310,1,1,0,CS180
8312,1,1,0,CS182
8323,1,1,0,CS39
8329,1,1,0,CS44
8334,1,1,0,CS54
8336,1,1,0,CS59
8340,1,1,0,CS82
8347,1,0,0,CS91
8348,1,1,0,CS92
8350,1,1,0,CV-X1-126
8351,1,1,0,CV1
8352,1,1,0,CV1-1
8353,1,1,0,CV1-30
8354,1,0,0,CV10
8355,1,0,0,CV11
8356,1,1,0,CV1182
8357,1,0,0,CV12
8358,1,1,0,CV1206
8359,1,0,0,CV13
8360,1,0,0,CV15
8361,1,0,0,CV16
8362,1,0,0,CV17
8363,1,0,0,CV18
8364,1,0,0,CV19
8365,1,0,0,CV2
8366,1,1,0,CV2-20
8367,1,1,0,CV2-66
8368,1,1,0,CV2-71
8370,1,1,0,CV2.1169
8373,1,0,0,CV21
8374,1,0,0,CV22
8375,1,0,0,CV23
8376,1,0,0,CV24
8377,1,0,0,CV25
8378,1,0,0,CV26
8379,1,0,0,CV27
8380,1,0,0,CV3
8381,1,1,0,CV3-1
8382,1,0,0,CV3-13
8383,1,1,0,CV3-17
8384,1,1,0,CV3-25
8385,1,1,0,CV3-43
8386,1,1,0,CV3-45
8387,1,1,0,CV3-7
8388,1,0,0,CV31
8389,1,0,0,CV32
8390,1,0,0,CV33
8391,1,0,0,CV34
8392,1,0,0,CV35
8393,1,0,0,CV36
8394,1,0,0,CV37
8395,1,0,0,CV38
8396,1,1,0,CV38-113
8397,1,1,0,CV38-139
8398,1,1,0,CV38-183
8399,1,1,0,CV38-221
8400,1,0,0,CV39
8401,1,0,0,CV4
8402,1,0,0,CV40
8403,1,0,0,CV41
8404,1,0,0,CV42
8405,1,0,0,CV43
8406,1,0,0,CV44
8407,1,0,0,CV45
8408,1,0,0,CV46
8409,1,0,0,CV47
8410,1,0,0,CV48
8411,1,0,0,CV5
8412,1,0,0,CV50
8413,1,1,0,CV503
8414,1,0,0,CV521
8415,1,0,0,CV532
8416,1,1,0,CV576
8417,1,0,0,CV635
8418,1,1,0,CV664
8419,1,0,0,CV7
8420,1,0,0,CV8
8421,1,0,0,CV9
8422,1,1,0,CV993
8423,1,1,0,CZ-D7
8425,1,1,0,D14
8427,1,1,0,D27
8448,1,1,0,DH1048
8449,1,1,0,DH1049
8450,1,1,0,DH1050-1
8451,1,1,0,DH1050-2
8452,1,1,0,DH1051
8453,1,0,0,DH1052
8454,1,0,0,DH1053
8455,1,0,0,DH1054
8456,1,0,0,DH1055
8457,1,0,0,DH1056
8458,1,0,0,DH1057-1
8459,1,0,0,DH1057-2
8460,1,0,0,DH1058-1
8461,1,0,0,DH1058-2
8462,1,0,0,DH1058-3
8463,1,0,0,DH1061-1
8464,1,0,0,DH1065
8465,1,0,0,DH1066
8466,1,0,0,DH1067
8467,1,0,0,DH1068
8468,1,0,0,DH1069
8469,1,0,0,DH1071
8470,1,0,0,DH1075
8471,1,0,0,DH1077
8472,1,0,0,DH1078
8473,1,0,0,DH1079
8474,1,0,0,DH1080
8475,1,0,0,DH1081
8476,1,0,0,DH1083
8477,1,0,0,DH1084
8478,1,0,0,DH1085
8479,1,0,0,DH1086
8480,1,0,0,DH1087
8481,1,0,0,DH1089
8482,1,0,0,DH1090
8483,1,0,0,DH1091
8484,1,0,0,DH1092
8485,1,0,0,DH1093
8486,1,0,0,DH1094
8487,1,0,0,DH1095
8488,1,0,0,DH1096
8489,1,0,0,DH1097
8490,1,0,0,DH1098
8491,1,0,0,DH1099
8492,1,0,0,DH1100
8493,1,0,0,DH1101
8494,1,0,0,DH1102
8495,1,0,0,DH1103
8496,1,0,0,DH1104-2
8497,1,0,0,DH1105-1
8498,1,0,0,DH1106
8499,1,0,0,DH1107
8500,1,0,0,DH1108
8501,1,0,0,DH1109
8502,1,0,0,DH1110
8503,1,0,0,DH1112
8504,1,0,0,DH1113
8505,1,0,0,DH1114
8506,1,0,0,DH1115
8507,1,0,0,DH1118
8508,1,0,0,DH1119
8509,1,0,0,DH1120
8510,1,0,0,DH1121
8511,1,1,0,DH1125
8512,1,0,0,DH1127
8513,1,0,0,DH1131
8514,1,0,0,DH1132
8515,1,0,0,DH1133
8516,1,0,0,DH1134
8517,1,0,0,DH1136
8518,1,0,0,DH1137-2
8519,1,0,0,DH1137-3
8520,1,1,0,DH1138
8521,1,0,0,DH1139
8522,1,0,0,DH1141
8523,1,0,0,DH1142-1
8524,1,0,0,DH1142-2
8525,1,0,0,DH1142-4
8526,1,0,0,DH1144
8527,1,0,0,DH1145
8528,1,0,0,DH1147
8529,1,0,0,DH1148
8530,1,0,0,DH1149
8531,1,1,0,DH1150
8532,1,0,0,DH1152
8533,1,0,0,DH1153
8534,1,1,0,DH1156
8535,1,0,0,DH1157
8536,1,0,0,DH1159-1
8537,1,0,0,DH1159-2B
8538,1,0,0,DH1162
8539,1,0,0,DH1163
8540,1,0,0,DH1164
8541,1,0,0,DH1165
8542,1,0,0,DH1166
8543,1,1,0,DH1167
8544,1,0,0,DH1168
8545,1,0,0,DH1169
8546,1,0,0,DH1170
8547,1,1,0,DH1171
8548,1,0,0,DH1172
8549,1,0,0,DH1174
8550,1,0,0,DH1175
8551,1,0,0,DH1176
8552,1,0,0,DH1177
8553,1,0,0,DH1178
8554,1,0,0,DH1181
8555,1,0,0,DH1182
8556,1,0,0,DH1185
8557,1,0,0,DH1187
8558,1,0,0,DH1188
8559,1,1,0,DH1190
8560,1,0,0,DH1191
8561,1,0,0,DH1194
8562,1,0,0,DH1195
8563,1,1,0,DH1197
8564,1,0,0,DH1198
8565,1,0,0,DH1199
8566,1,0,0,DH1200
8567,1,0,0,DH1201
8568,1,0,0,DH1202
8569,1,0,0,DH1203
8570,1,0,0,DH1204
8571,1,1,0,DH1205
8572,1,0,0,DH1206
8573,1,0,0,DH1207
8574,1,0,0,DH1208
8575,1,0,0,DH1209
8576,1,0,0,DH1211
8577,1,0,0,DH1212
8578,1,1,0,DH1213
8579,1,1,0,DK1
8580,1,1,0,DK10
8581,1,1,0,DK11
8582,1,0,0,DK12
8583,1,0,0,DK13
8584,1,1,0,DK14
8585,1,1,0,DK15
8586,1,0,0,DK16
8587,1,0,0,DK17
8588,1,1,0,DK2
8589,1,1,0,DK4
8590,1,1,0,DK5
8591,1,1,0,DK6
8592,1,1,0,DK7
8593,1,0,0,DK8
8594,1,1,0,DK9
8595,1,1,1,DL28
8596,1,1,1,DL4
8597,1,1,0,E3
8598,1,1,0,eCC12.1.1
8599,1,1,0,eCC12.1.10
8600,1,1,0,eCC12.1.11
8601,1,1,0,eCC12.1.12
8602,1,1,0,eCC12.1.2
8603,1,1,0,eCC12.1.3
8604,1,1,0,eCC12.1.4
8605,1,1,0,eCC12.1.5
8606,1,1,0,eCC12.1.6
8607,1,1,0,eCC12.1.7
8608,1,1,0,eCC12.1.8
8609,1,1,0,eCC12.1.9
8610,1,1,0,eCC6.30.1
8611,1,1,0,eCC6.30.10
8612,1,1,0,eCC6.30.11
8613,1,1,0,eCC6.30.2
8614,1,1,0,eCC6.30.3
8615,1,1,0,eCC6.30.4
8616,1,1,0,eCC6.30.5
8617,1,1,0,eCC6.30.6
8618,1,1,0,eCC6.30.7
8619,1,1,0,eCC6.30.8
8620,1,1,0,eCC6.30.9
8621,1,1,0,eCC6.33.1
8622,1,1,0,eCC6.33.10
8623,1,1,0,eCC6.33.11
8624,1,1,0,eCC6.33.12
8625,1,1,0,eCC6.33.2
8626,1,1,0,eCC6.33.3
8627,1,1,0,eCC6.33.4
8628,1,1,0,eCC6.33.5
8629,1,1,0,eCC6.33.6
8630,1,1,0,eCC6.33.7
8631,1,1,0,eCC6.33.8
8632,1,1,0,eCC6.33.9
8644,1,1,0,eCR3022.2
8645,1,1,0,eCR3022.20
8655,1,1,0,eCR3022.7
8692,1,1,0,EV053273
8693,1,1,0,EV053286
8694,1,1,0,F05
8695,1,0,0,F10
8699,1,0,0,F20
8709,1,1,0,Fab_15033
8710,1,1,0,Fab_15033-7
8711,1,1,0,Fab-108
8712,1,1,0,Fab-120
8713,1,1,0,Fab-128
8714,1,1,0,Fab-158
8715,1,1,0,Fab-160
8716,1,1,0,Fab-178
8717,1,1,0,Fab-180
8718,1,1,0,Fab-192
8719,1,1,0,Fab-236
8720,1,1,0,Fab-254
8721,1,1,0,Fab-298
8722,1,1,0,Fab-324
8723,1,0,0,Fab-349
8724,1,1,0,Fab-368
8725,1,1,0,Fab-46
8726,1,1,0,Fab-52
8727,1,0,0,Fab-56
8728,1,1,0,Fab-64
8729,1,1,0,Fab-80
8730,1,1,0,Fab-82
8731,1,1,0,Fab06
8732,1,1,0,Fab1-20
8733,1,1,0,Fab1-57
8734,1,1,0,Fab1-68
8735,1,1,0,Fab1-87
8736,1,1,0,Fab14
8737,1,1,0,Fab2-15
8738,1,1,0,Fab2-17
8739,1,1,0,Fab2-30
8740,1,1,0,Fab2-36
8741,1,1,0,Fab2-38
8742,1,1,0,Fab2-4
8743,1,1,0,Fab2-43
8744,1,1,0,Fab2-51
8745,1,1,0,Fab2-7
8746,1,1,0,Fab20
8747,1,0,0,Fab22
8748,1,1,0,Fab4-18
8749,1,1,0,Fab4-19
8750,1,1,0,Fab4-20
8751,1,1,0,Fab4-8
8752,1,1,0,Fab5-24
8753,1,1,0,Fab5-7
8754,1,0,0,Fab72
8755,1,1,0,FC05
8756,1,1,0,FC11
8757,1,1,0,FD-11A
8758,1,1,0,FD-5D
8759,1,1,0,FD20
8760,1,1,1,Feng_17F6
8761,1,1,1,Feng_20G6
8762,1,1,0,FI-3A
8765,1,1,0,FnC1t1p2_A5
8766,1,1,0,FnC1t2p1_D4
8767,1,1,0,FnC1t2p1_G5
8768,1,1,1,Fu2
8769,1,1,0,G10
8770,1,1,0,G12
8777,1,1,1,Gai-Nb11-59
8778,1,1,1,Gai-Nb14-33
8779,1,1,1,Gai-Nb15-61
8780,1,1,1,Gai-Nb16-52
8781,1,1,1,Gai-Nb16-68
8782,1,1,1,Gai-Nb16-75
8783,1,1,1,Gai-Nb4-43
8784,1,1,0,GH-12
8785,1,0,0,GM14-1-107
8786,1,1,0,GM14-1-129
8787,1,0,0,GM14-1-157
8788,1,0,0,GM14-1-165
8789,1,0,0,GM14-2-184
8790,1,0,0,GM9-1-1
8791,1,1,0,GM9-1-25
8792,1,0,0,GM9-1-269
8793,1,0,0,GM9-1-37
8794,1,0,0,GM9-1-38
8795,1,0,0,GM9-2-276
8796,1,0,0,GM9-2-277
8797,1,0,0,GM9-2-280
8798,1,0,0,GM9-2-50
8799,1,0,0,GM9-2-57
8800,1,0,0,GM9-2-84
8801,1,1,0,Goike-12C8
8802,1,1,0,Goike-1D1
8803,1,1,0,Goike-1D4
8804,1,1,0,Goike-1D5
8805,1,1,0,Goike-1D9
8806,1,1,0,Goike-3-18
8807,1,1,0,Goike-3-26
8808,1,1,0,Goike-3B9
8809,1,1,0,Goike-4A5
8810,1,1,0,Goike-4A7
8811,1,1,0,Goike-4C7
8812,1,1,0,Goike-4C8
8813,1,1,0,Goike-6-3A
8814,1,1,0,Goike-6-3B
8815,1,1,0,Goike-6-3c
8816,1,1,0,Goike-7-6
8817,1,1,0,Goike-7A8
8818,1,1,0,Goike-8-114
8819,1,1,0,Goike-8-130
8820,1,1,0,Goike-8-131
8821,1,1,0,Goike-8-132
8822,1,1,0,Goike-8-19
8823,1,1,0,Goike-8-3
8824,1,1,0,Goike-8-32
8825,1,1,0,Goike-8-42
8826,1,1,0,Goike-8-96
8827,1,1,0,Goike-8B5
8828,1,1,0,Goike-A7V3
8829,1,1,0,Goike-B3.1
8830,1,1,0,Goike-N3-1
8831,1,1,0,Goike-N3-3
8832,1,1,0,Goike-N3-7
8833,1,1,0,Goike-N6-2
8834,1,1,0,Goike-P3B10
8835,1,1,0,Goike-P3C6
8836,1,1,0,Goike-P4A3
8837,1,1,0,Goike-P4D3
8839,1,1,0,GW01
8912,1,1,1,H11-D4
8913,1,1,1,H11-H4
8940,1,1,0,H20
9096,1,1,1,Hanke_C11
9097,1,1,1,Hanke_C7
9098,1,0,1,Hanke_D4
9099,1,1,1,Hanke_D9
9100,1,1,1,Hanke_E11
9101,1,1,1,Hanke_E2
9102,1,1,1,Hanke_F1
9103,1,1,1,Hanke_F12
9104,1,1,1,Hanke_G1
9105,1,0,1,Hanke_G2
9106,1,1,1,Hanke_G6
9108,1,1,0,Hauser_Ab16
9109,1,0,0,Hauser_Ab17
9111,1,1,0,Hauser_Ab20
9112,1,1,0,HbnC2t1p2_D9
9113,1,1,0,HbnC3t1p1_C6
9114,1,1,0,HbnC3t1p1_F4
9115,1,1,0,HbnC3t1p1_G4
9116,1,1,0,HbnC3t1p2_B10
9117,1,1,0,HbnC3t1p2_C6
9118,1,1,0,HbnC4t1p1_D5
9119,1,1,1,Hong-1B5
9121,1,1,1,Hong-2F7
9122,1,1,1,Hong-7A3
9123,1,1,1,Hong-8A2
9125,1,1,0,Hu_Clone2
9126,1,1,0,Hu_Clone6
9129,1,1,1,Huo_C1
9130,1,1,1,Huo_C5
9131,1,0,1,Huo_F2
9132,1,1,1,Huo_H3
9133,1,1,0,HUR58
9134,1,1,0,I14
9135,1,0,0,I15
9136,1,0,0,I21
9137,1,0,0,II62
9139,1,1,0,ION-300
9142,1,1,0,ION-360
9143,1,1,0,J08
9144,1,1,0,J13
9148,1,1,0,JMB2002
9149,1,1,0,JS026
9151,1,1,0,K288.2
9152,1,1,0,K398.22
9153,1,1,1,K7.13
9154,1,1,1,K7.19
9155,1,1,1,KA1
9156,1,1,1,KA1.ep1
9157,1,1,1,KC1
9158,1,1,1,KC3
9159,1,1,1,KC3.ep3
9160,1,1,1,KC3.ep5
9162,1,1,0,L19
9166,1,1,0,Lomtegovimab
9167,1,1,0,LP5
9187,1,1,0,M31A7
9193,1,1,0,m396-B10
9327,1,1,0,mAb-3A1
9328,1,1,0,mAb-3A2
9330,1,1,0,mAb-3A7
9332,1,1,0,mAb-3B3
9333,1,1,0,mAb-3B4
9334,1,1,0,mAb-3B6
9335,1,1,0,mAb-3C2
9336,1,1,0,mAb-3C4
9337,1,1,0,mAb-3C6
9338,1,1,0,mAb-3D1
9339,1,1,0,mAb-3D2
9340,1,1,0,mAb-3D3
9341,1,1,0,mAb-3D5
9342,1,0,0,mAb-3D7
9343,1,1,0,mAb-3E1
9344,1,1,0,mAb-3E4
9345,1,1,0,mAb-3E5
9346,1,1,0,mAb-3F1
9347,1,1,0,mAb-3F2
9348,1,1,0,mAb-3F4
9349,1,1,0,mAb-3F5
9350,1,1,0,mAb-3F6
9351,1,1,0,mAb-3G1
9352,1,1,0,mAb-3G2
9353,1,1,0,mAb-3G6
9354,1,1,0,mAb-3G7
9355,1,1,0,mAb-3H2
9356,1,1,0,mAb-3H4
9357,1,1,0,mAb-3H6
9424,1,1,0,mAb-9F2
9425,1,1,1,Maeda_C116
9426,1,1,1,Maeda_C17
9427,1,1,1,Maeda_C246
9428,1,0,1,Maeda_C49
9429,1,1,1,Maeda_P158
9430,1,1,1,Maeda_P17
9431,1,0,1,Maeda_P334
9432,1,0,1,Maeda_P543
9433,1,1,1,Maeda_P86
9440,1,1,0,MD17
9441,1,1,0,MD29
9442,1,1,0,MD45
9443,1,1,0,MD47
9444,1,1,0,MD62
9445,1,0,0,MD63
9446,1,1,0,MD65
9447,1,1,0,MD67
9448,1,1,1,Mendon_N1.2
9465,1,1,0,Minenkova_76
9472,1,1,0,MnC1t3p1_G9
9473,1,1,0,MnC2t1p1_A3
9474,1,1,0,MnC2t1p1_C5
9475,1,1,0,MnC2t2p1_C11
9476,1,1,0,MnC4t1p1_A10
9477,1,1,0,MnC4t1p1_A11
9478,1,1,0,MnC4t2p1_B3
9479,1,1,0,MnC4t2p1_D10
9480,1,1,0,MnC4t2p1_E6
9481,1,1,0,MnC4t2p1_F5
9482,1,1,0,MnC4t2p2_A4
9483,1,1,0,MnC5t2p1_G1
9510,1,1,0,MW07
9511,1,1,0,N-612-004
9512,1,1,0,N-612-014
9513,1,1,0,N-612-017
9514,1,1,0,N-612-056
9517,1,1,0,N12-11
9518,1,1,0,N12-9
9520,1,1,1,N3113
9521,1,1,1,N3113.1
9522,1,1,0,N5
9523,1,1,1,Nanosota-1C
9526,1,1,1,Nb_1-8
9527,1,1,1,Nb_2-10
9528,1,1,1,Nb_2-34
9529,1,1,1,Nb_2-38
9530,1,1,1,Nb_2-45
9533,1,1,1,Nb_2-67
9540,1,1,1,Nb-007
9543,1,1,1,Nb#6
9549,1,1,1,Nb105
9551,1,1,1,Nb107
9552,1,1,1,Nb11
9553,1,1,1,Nb11-59
9555,1,1,1,Nb14-33
9557,1,1,1,Nb15-61
9558,1,1,1,Nb16
9559,1,1,1,Nb16-52
9560,1,1,1,Nb16-68
9561,1,1,1,Nb16-75
9562,1,1,1,Nb17
9565,1,1,1,NB1B11
9567,1,1,1,Nb20
9568,1,1,1,Nb21
9571,1,0,1,Nb28
9577,1,1,1,Nb34
9578,1,0,1,Nb36
9582,1,1,1,Nb4-43
9599,1,1,1,Nb64
9606,1,1,1,Nb78
9609,1,0,1,Nb82
9613,1,1,1,Nb89
9614,1,1,1,Nb9
9618,1,0,1,Nb93
9620,1,1,1,Nb95
